geo,year,country,recycling_rate,waste_generated_kg_pc,landfill_kg_pc,incineration_kg_pc,material_recycling_kg_pc,compost_digest_kg_pc,circular_material_use_rate,resource_productivity,environmental_tax_gdp,gdp_pc_eur,household_consumption_pc_eur,population_density,landfill_rate_proxy,incineration_rate_proxy,material_recycling_rate_proxy,compost_digest_rate_proxy,recycling_rate_lag1,recycling_rate_lag2,waste_generated_kg_pc_lag1,waste_generated_kg_pc_lag2,landfill_rate_proxy_lag1,landfill_rate_proxy_lag2,incineration_rate_proxy_lag1,incineration_rate_proxy_lag2,material_recycling_rate_proxy_lag1,material_recycling_rate_proxy_lag2,compost_digest_rate_proxy_lag1,compost_digest_rate_proxy_lag2,circular_material_use_rate_lag1,circular_material_use_rate_lag2,resource_productivity_lag1,resource_productivity_lag2,environmental_tax_gdp_lag1,environmental_tax_gdp_lag2,gdp_pc_eur_lag1,gdp_pc_eur_lag2,household_consumption_pc_eur_lag1,household_consumption_pc_eur_lag2,population_density_lag1,population_density_lag2,recycling_rate_trend_3y,landfill_rate_trend_3y,incineration_rate_trend_3y,ec_eea_2025_risk_label
ES,2011,Spain,26.7,485.0,305.0,50.0,81.0,49.0,9.9,2.0719,1.58,22870,13380,93.2,62.88659793814433,10.309278350515465,16.701030927835053,10.103092783505154,29.2,33.2,510.0,542.0,62.35294117647059,57.93357933579336,8.627450980392156,8.85608856088561,17.647058823529413,15.129151291512915,11.568627450980392,17.89667896678967,10.4,,1.8414,1.6353,1.64,1.62,23130.0,23140.0,13450.0,13190.0,92.8,92.4,-4.333333333333335,3.7208200023699476,0.5931109323254814,1
ES,2012,Spain,29.8,468.0,284.0,45.0,91.0,48.0,9.8,2.5288,1.58,22160,13200,93.2,60.68376068376068,9.615384615384615,19.444444444444443,10.256410256410257,26.7,29.2,485.0,510.0,62.88659793814433,62.35294117647059,10.309278350515465,8.627450980392156,16.701030927835053,17.647058823529413,10.103092783505154,11.568627450980392,9.9,10.4,2.0719,1.8414,1.58,1.64,22870.0,23130.0,13380.0,13450.0,93.2,92.8,-1.133333333333334,0.9167271159891067,0.25309868483300174,1
ES,2013,Spain,32.5,455.0,253.0,53.0,70.0,77.0,8.9,2.6571,1.91,22020,12990,92.9,55.604395604395606,11.648351648351648,15.384615384615385,16.923076923076923,29.8,26.7,468.0,485.0,60.68376068376068,62.88659793814433,9.615384615384615,10.309278350515465,19.444444444444443,16.701030927835053,10.256410256410257,10.103092783505154,9.8,9.9,2.5288,2.0719,1.58,1.58,22160.0,22870.0,13200.0,13380.0,93.2,93.2,1.1000000000000003,-2.2495151906916604,1.0069668893198305,1
ES,2014,Spain,30.8,448.0,259.0,52.0,76.0,62.0,7.8,2.6898,1.86,22380,13280,92.5,57.8125,11.607142857142858,16.964285714285715,13.839285714285714,32.5,29.8,455.0,468.0,55.604395604395606,60.68376068376068,11.648351648351648,9.615384615384615,15.384615384615385,19.444444444444443,16.923076923076923,10.256410256410257,8.9,9.8,2.6571,2.5288,1.91,1.58,22020.0,22160.0,12990.0,13200.0,92.9,93.2,1.3666666666666671,-1.6913659793814422,0.43262150220913104,1
ES,2015,Spain,30.0,456.0,261.0,58.0,84.0,53.0,7.6,2.6654,1.92,23440,13680,92.5,57.23684210526316,12.719298245614034,18.42105263157895,11.62280701754386,30.8,32.5,448.0,455.0,57.8125,55.604395604395606,11.607142857142858,11.648351648351648,16.964285714285715,15.384615384615385,13.839285714285714,16.923076923076923,7.8,8.9,2.6898,2.6571,1.86,1.91,22380.0,22020.0,13280.0,12990.0,92.5,92.9,0.06666666666666643,-1.1489728594991746,1.0346378767431397,1
ES,2016,Spain,33.9,464.0,251.0,56.0,85.0,72.0,8.3,2.8125,1.86,24190,14060,92.5,54.0948275862069,12.068965517241379,18.31896551724138,15.517241379310345,30.0,30.8,456.0,448.0,57.23684210526316,57.8125,12.719298245614034,11.607142857142858,18.42105263157895,16.964285714285715,11.62280701754386,13.839285714285714,7.6,7.8,2.6654,2.6898,1.92,1.86,23440.0,22380.0,13680.0,13280.0,92.5,92.5,0.4666666666666662,-0.5031893393962363,0.14020462296324374,1
ES,2017,Spain,36.1,473.0,242.0,60.0,87.0,84.0,8.9,2.8278,1.83,25160,14680,92.7,51.16279069767442,12.684989429175475,18.39323467230444,17.758985200845665,33.9,30.0,464.0,456.0,54.0948275862069,57.23684210526316,12.068965517241379,12.719298245614034,18.31896551724138,18.42105263157895,15.517241379310345,11.62280701754386,8.3,7.6,2.8125,2.6654,1.86,1.92,24190.0,23440.0,14060.0,13680.0,92.5,92.5,1.7666666666666668,-2.216569767441861,0.35928219067753925,1
ES,2018,Spain,34.8,475.0,255.0,55.0,86.0,80.0,9.0,2.6582,1.83,25950,15080,93.1,53.68421052631579,11.578947368421053,18.105263157894736,16.842105263157894,36.1,33.9,473.0,464.0,51.16279069767442,54.0948275862069,12.684989429175475,12.068965517241379,18.39323467230444,18.31896551724138,17.758985200845665,15.517241379310345,8.9,8.3,2.8278,2.8125,1.83,1.86,25160.0,24190.0,14680.0,14060.0,92.7,92.5,1.599999999999999,-1.18421052631579,-0.380116959064327,1
ES,2019,Spain,38.0,472.0,241.0,52.0,93.0,86.0,9.0,2.7664,1.76,26620,15290,93.8,51.059322033898304,11.016949152542374,19.703389830508474,18.220338983050848,34.8,36.1,475.0,473.0,53.68421052631579,51.16279069767442,11.578947368421053,12.684989429175475,18.105263157894736,18.39323467230444,16.842105263157894,17.758985200845665,9.0,8.9,2.6582,2.8278,1.83,1.83,25950.0,25160.0,15080.0,14680.0,93.1,92.7,1.3666666666666671,-1.011835184102864,-0.3506721215663351,1
ES,2020,Spain,40.4,463.0,229.0,47.0,94.0,93.0,9.4,2.525,1.74,23850,13380,93.8,49.46004319654428,10.151187904967603,20.302375809935207,20.086393088552917,38.0,34.8,472.0,475.0,51.059322033898304,53.68421052631579,11.016949152542374,11.578947368421053,19.703389830508474,18.105263157894736,18.220338983050848,16.842105263157894,9.0,9.0,2.7664,2.6582,1.76,1.83,26620.0,25950.0,15290.0,15080.0,93.8,93.1,1.4333333333333325,-0.5675825003767135,-0.8446005080692908,1
ES,2021,Spain,43.7,482.0,220.0,51.0,106.0,105.0,9.1,2.6144,1.72,26090,14650,94.2,45.643153526970956,10.58091286307054,21.991701244813278,21.78423236514523,40.4,38.0,463.0,472.0,49.46004319654428,51.059322033898304,10.151187904967603,11.016949152542374,20.302375809935207,19.703389830508474,20.086393088552917,18.220338983050848,9.4,9.0,2.525,2.7664,1.74,1.76,23850.0,26620.0,13380.0,15290.0,93.8,93.8,2.9666666666666686,-2.680352333114944,-0.33267816845017134,1
ES,2022,Spain,43.1,485.0,226.0,50.0,103.0,106.0,9.6,2.8059,1.5,28790,16230,95.1,46.597938144329895,10.309278350515465,21.237113402061855,21.855670103092784,43.7,40.4,482.0,463.0,45.643153526970956,49.46004319654428,10.58091286307054,10.151187904967603,21.991701244813278,20.302375809935207,21.78423236514523,20.086393088552917,9.1,9.4,2.6144,2.525,1.72,1.74,26090.0,23850.0,14650.0,13380.0,94.2,93.8,1.7000000000000004,-1.4871279631894698,-0.23589026734230303,1
ES,2023,Spain,43.3,464.0,217.0,46.0,103.0,97.0,8.2,2.9793,1.54,30980,17170,96.2,46.76724137931034,9.913793103448276,22.198275862068964,20.905172413793103,43.1,43.7,485.0,482.0,46.597938144329895,45.643153526970956,10.309278350515465,10.58091286307054,21.237113402061855,21.991701244813278,21.855670103092784,21.78423236514523,9.6,9.1,2.8059,2.6144,1.5,1.72,28790.0,26090.0,16230.0,14650.0,95.1,94.2,0.9666666666666662,-0.897600605744645,-0.07913160050644248,1
FI,2005,Finland,33.6,478.0,282.0,43.0,124.0,36.0,,1.0455,2.97,31390,15580,17.2,58.99581589958159,8.99581589958159,25.94142259414226,7.531380753138075,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
FI,2006,Finland,33.6,494.0,286.0,42.0,129.0,37.0,,1.0401,2.91,32820,16350,17.3,57.89473684210526,8.502024291497976,26.11336032388664,7.489878542510121,33.6,,478.0,,58.99581589958159,,8.99581589958159,,25.94142259414226,,7.531380753138075,,,,1.0455,,2.97,,31390.0,,15580.0,,17.2,,,,,1
FI,2007,Finland,35.6,506.0,267.0,59.0,131.0,49.0,,1.0749,2.66,35370,17180,17.4,52.76679841897233,11.660079051383399,25.889328063241106,9.683794466403162,33.6,33.6,494.0,478.0,57.89473684210526,58.99581589958159,8.502024291497976,8.99581589958159,26.11336032388664,25.94142259414226,7.489878542510121,7.531380753138075,,,1.0401,1.0455,2.91,2.97,32820.0,31390.0,16350.0,15580.0,17.3,17.2,,,,1
FI,2008,Finland,34.3,521.0,265.0,90.0,134.0,44.0,,1.0701,2.59,36560,18030,17.5,50.8637236084453,17.27447216890595,25.719769673704416,8.445297504798464,35.6,33.6,506.0,494.0,52.76679841897233,57.89473684210526,11.660079051383399,8.502024291497976,25.889328063241106,26.11336032388664,9.683794466403162,7.489878542510121,,,1.0749,1.0401,2.66,2.91,35370.0,32820.0,17180.0,16350.0,17.4,17.3,0.23333333333333192,-2.710697430378763,2.7595520897747874,1
FI,2009,Finland,35.9,480.0,221.0,87.0,115.0,57.0,,1.1935,2.52,34040,17750,17.6,46.041666666666664,18.125,23.958333333333332,11.875,34.3,35.6,521.0,506.0,50.8637236084453,52.76679841897233,17.27447216890595,11.660079051383399,25.719769673704416,25.889328063241106,8.445297504798464,9.683794466403162,,,1.0701,1.0749,2.59,2.66,36560.0,35370.0,18030.0,17180.0,17.5,17.4,0.7666666666666657,-3.9510233918128654,3.2076585695006745,1
FI,2010,Finland,32.8,470.0,212.0,104.0,92.0,62.0,10.5,0.855,2.67,35080,18310,17.6,45.1063829787234,22.127659574468087,19.574468085106382,13.191489361702128,35.9,34.3,480.0,521.0,46.041666666666664,50.8637236084453,18.125,17.27447216890595,23.958333333333332,25.719769673704416,11.875,8.445297504798464,,,1.1935,1.0701,2.52,2.59,34040.0,36560.0,17750.0,18030.0,17.6,17.5,-0.9333333333333348,-2.5534718134163086,3.489193507694896,1
FI,2011,Finland,34.8,505.0,203.0,126.0,110.0,66.0,10.8,0.8626,3.01,36680,19380,17.7,40.198019801980195,24.95049504950495,21.782178217821784,13.069306930693068,32.8,35.9,470.0,480.0,45.1063829787234,46.041666666666664,22.127659574468087,18.125,19.574468085106382,23.958333333333332,13.191489361702128,11.875,10.5,,0.855,1.1935,2.67,2.52,35080.0,34040.0,18310.0,17750.0,17.6,17.6,0.16666666666666666,-3.5552346021550343,2.558674293533,1
FI,2012,Finland,33.3,506.0,166.0,171.0,109.0,60.0,11.9,0.8838,2.97,37010,19910,17.8,32.80632411067194,33.794466403162055,21.541501976284586,11.857707509881424,34.8,32.8,505.0,470.0,40.198019801980195,45.1063829787234,24.95049504950495,22.127659574468087,21.782178217821784,19.574468085106382,13.069306930693068,13.191489361702128,10.8,10.5,0.8626,0.855,3.01,2.67,36680.0,35080.0,19380.0,18310.0,17.7,17.6,-0.8666666666666671,-4.411780851998242,5.223155467720685,1
FI,2013,Finland,32.5,493.0,124.0,209.0,94.0,67.0,8.5,0.8595,2.93,37410,20200,17.9,25.15212981744422,42.393509127789045,19.066937119675455,13.59026369168357,33.3,34.8,506.0,505.0,32.80632411067194,40.198019801980195,33.794466403162055,24.95049504950495,21.541501976284586,21.782178217821784,11.857707509881424,13.069306930693068,11.9,10.8,0.8838,0.8626,2.97,3.01,37010.0,36680.0,19910.0,19380.0,17.8,17.7,-0.09999999999999905,-6.6514177204263945,6.755283184440319,1
FI,2014,Finland,32.5,482.0,84.0,241.0,87.0,70.0,5.6,0.9223,2.89,37690,20480,18.0,17.42738589211618,50.0,18.04979253112033,14.522821576763485,32.5,33.3,493.0,506.0,25.15212981744422,32.80632411067194,42.393509127789045,33.794466403162055,19.066937119675455,21.541501976284586,13.59026369168357,11.857707509881424,8.5,11.9,0.8595,0.8838,2.93,2.97,37410.0,37010.0,20200.0,19910.0,17.9,17.8,-0.7666666666666657,-7.5902113032880045,8.349834983498349,1
FI,2015,Finland,40.6,500.0,57.0,239.0,141.0,62.0,5.2,1.0132,2.91,38350,20780,18.0,11.4,47.8,28.2,12.4,32.5,32.5,482.0,493.0,17.42738589211618,25.15212981744422,50.0,42.393509127789045,18.04979253112033,19.066937119675455,14.522821576763485,13.59026369168357,5.6,8.5,0.9223,0.8595,2.89,2.93,37690.0,37410.0,20480.0,20200.0,18.0,17.9,2.433333333333335,-7.13544137022398,4.668511198945981,1
FI,2016,Finland,42.1,504.0,16.0,276.0,147.0,65.0,4.0,0.9416,3.11,39250,21140,18.1,3.1746031746031744,54.76190476190476,29.166666666666668,12.896825396825397,40.6,32.5,500.0,482.0,11.4,17.42738589211618,47.8,50.0,28.2,18.04979253112033,12.4,14.522821576763485,5.2,5.6,1.0132,0.9223,2.91,2.89,38350.0,37690.0,20780.0,20480.0,18.0,18.0,3.2000000000000006,-7.325842214280349,4.122798544705238,1
FI,2017,Finland,40.5,510.0,5.0,299.0,140.0,67.0,4.4,0.9575,2.98,40790,21400,18.1,0.9803921568627451,58.627450980392155,27.45098039215686,13.137254901960784,42.1,40.6,504.0,500.0,3.1746031746031744,11.4,54.76190476190476,47.8,29.166666666666668,28.2,12.896825396825397,12.4,4.0,5.2,0.9416,1.0132,3.11,2.91,39250.0,38350.0,21140.0,20780.0,18.1,18.0,2.6666666666666665,-5.482331245084478,2.8758169934640514,1
FI,2018,Finland,42.3,551.0,4.0,314.0,161.0,72.0,4.7,0.9351,2.95,42040,21900,18.1,0.7259528130671506,56.98729582577133,29.219600725952812,13.067150635208712,40.5,42.1,510.0,504.0,0.9803921568627451,3.1746031746031744,58.627450980392155,54.76190476190476,27.45098039215686,29.166666666666668,13.137254901960784,12.896825396825397,4.4,4.0,0.9575,0.9416,2.98,3.11,40790.0,39250.0,21400.0,21140.0,18.1,18.1,0.5666666666666652,-3.5580157289776166,3.0624319419237764,1
FI,2019,Finland,43.5,566.0,5.0,314.0,166.0,80.0,5.1,1.0539,2.82,43200,22180,18.2,0.8833922261484098,55.477031802120145,29.328621908127207,14.134275618374557,42.3,40.5,551.0,510.0,0.7259528130671506,0.9803921568627451,56.98729582577133,58.627450980392155,29.219600725952812,27.45098039215686,13.067150635208712,13.137254901960784,4.7,4.4,0.9351,0.9575,2.95,2.98,42040.0,40790.0,21900.0,21400.0,18.1,18.1,0.4666666666666662,-0.7637369828182549,0.2383756800717952,1
FI,2020,Finland,42.1,609.0,3.0,350.0,177.0,80.0,4.8,0.9742,2.74,42740,21470,18.1,0.49261083743842365,57.47126436781609,29.064039408866996,13.136288998357964,43.5,42.3,566.0,551.0,0.8833922261484098,0.7259528130671506,55.477031802120145,56.98729582577133,29.328621908127207,29.219600725952812,14.134275618374557,13.067150635208712,5.1,4.7,1.0539,0.9351,2.82,2.95,43200.0,42040.0,22180.0,21900.0,18.2,18.1,0.5333333333333338,-0.16259377314144047,-0.3853955375253548,1
FI,2021,Finland,39.0,630.0,3.0,382.0,168.0,77.0,5.5,0.9941,2.53,44890,22600,18.2,0.47619047619047616,60.63492063492063,26.666666666666668,12.222222222222221,42.1,43.5,609.0,566.0,0.49261083743842365,0.8833922261484098,57.47126436781609,55.477031802120145,29.064039408866996,29.328621908127207,13.136288998357964,14.134275618374557,4.8,5.1,0.9742,1.0539,2.74,2.82,42740.0,43200.0,21470.0,22180.0,18.1,18.2,-1.099999999999999,-0.08325411229222483,1.215874936383102,1
FI,2022,Finland,43.7,522.0,2.0,292.0,149.0,77.0,5.8,0.9374,2.45,47890,24210,18.3,0.3831417624521073,55.93869731800766,28.544061302681992,14.75095785440613,39.0,42.1,630.0,609.0,0.47619047619047616,0.49261083743842365,60.63492063492063,57.47126436781609,26.666666666666668,29.064039408866996,12.222222222222221,13.136288998357964,5.5,4.8,0.9941,0.9742,2.53,2.74,44890.0,42740.0,22600.0,21470.0,18.2,18.1,0.06666666666666761,-0.16675015456543418,0.1538885052958392,1
FI,2023,Finland,44.8,468.0,2.0,256.0,135.0,74.0,2.6,1.0229,2.26,48950,25090,18.4,0.42735042735042733,54.7008547008547,28.846153846153847,15.811965811965813,43.7,39.0,522.0,630.0,0.3831417624521073,0.47619047619047616,55.93869731800766,60.63492063492063,28.544061302681992,26.666666666666668,14.75095785440613,12.222222222222221,5.8,5.5,0.9374,0.9941,2.45,2.53,47890.0,44890.0,24210.0,22600.0,18.3,18.2,0.8999999999999986,-0.021753470029332107,-0.9234698889871306,1
FR,2005,France,29.0,529.0,193.0,183.0,88.0,66.0,,2.4151,2.0,27990,15200,99.6,36.48393194706994,34.593572778827976,16.6351606805293,12.476370510396976,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
FR,2006,France,30.7,535.0,189.0,182.0,92.0,73.0,,2.4157,1.95,29120,15840,100.2,35.32710280373832,34.018691588785046,17.19626168224299,13.644859813084112,29.0,,529.0,,36.48393194706994,,34.593572778827976,,16.6351606805293,,12.476370510396976,,,,2.4151,,2.0,,27990.0,,15200.0,,99.6,,,,,1
FR,2007,France,32.3,542.0,186.0,181.0,95.0,80.0,,2.3677,1.87,30390,16490,100.9,34.31734317343174,33.39483394833948,17.527675276752767,14.760147601476016,30.7,29.0,535.0,529.0,35.32710280373832,36.48393194706994,34.018691588785046,34.593572778827976,17.19626168224299,16.6351606805293,13.644859813084112,12.476370510396976,,,2.4157,2.4151,1.95,2.0,29120.0,27990.0,15840.0,15200.0,100.2,99.6,,,,1
FR,2008,France,33.8,538.0,174.0,182.0,99.0,82.0,,2.3989,1.83,31040,16950,101.4,32.342007434944236,33.82899628252788,18.401486988847584,15.241635687732343,32.3,30.7,542.0,535.0,34.31734317343174,35.32710280373832,33.39483394833948,34.018691588785046,17.527675276752767,17.19626168224299,14.760147601476016,13.644859813084112,,,2.3677,2.4157,1.87,1.95,30390.0,29120.0,16490.0,15840.0,100.9,100.2,1.599999999999999,-1.3806415040419016,-0.2548588321000314,1
FR,2009,France,35.3,534.0,162.0,184.0,104.0,85.0,,2.616,1.85,30040,16650,101.9,30.337078651685392,34.45692883895131,19.475655430711612,15.917602996254681,33.8,32.3,538.0,542.0,32.342007434944236,34.31734317343174,33.82899628252788,33.39483394833948,18.401486988847584,17.527675276752767,15.241635687732343,14.760147601476016,,,2.3989,2.3677,1.83,1.87,31040.0,30390.0,16950.0,16490.0,101.4,100.9,1.5333333333333325,-1.6633413840176428,0.14607908338875575,1
FR,2010,France,36.0,534.0,155.0,186.0,107.0,85.0,17.6,2.6891,1.87,30830,17090,102.4,29.026217228464418,34.831460674157306,20.0374531835206,15.917602996254681,35.3,33.8,534.0,538.0,30.337078651685392,32.342007434944236,34.45692883895131,33.82899628252788,19.475655430711612,18.401486988847584,15.917602996254681,15.241635687732343,,,2.616,2.3989,1.85,1.83,30040.0,31040.0,16650.0,16950.0,101.9,101.4,1.2333333333333343,-1.7637086483224398,0.478875575272608,1
FR,2011,France,36.8,534.0,149.0,188.0,110.0,86.0,17.2,2.7063,1.9,31700,17450,102.9,27.90262172284644,35.2059925093633,20.59925093632959,16.10486891385768,36.0,35.3,534.0,534.0,29.026217228464418,30.337078651685392,34.831460674157306,34.45692883895131,20.0374531835206,19.475655430711612,15.917602996254681,15.917602996254681,17.6,,2.6891,2.616,1.87,1.85,30830.0,30040.0,17090.0,16650.0,102.4,101.9,1.0,-1.4797952373659318,0.4589987422784721,1
FR,2012,France,37.7,527.0,142.0,186.0,111.0,87.0,17.1,2.776,1.94,31950,17540,103.4,26.944971537001898,35.294117647058826,21.062618595825427,16.50853889943074,36.8,36.0,534.0,534.0,27.90262172284644,29.026217228464418,35.2059925093633,34.831460674157306,20.59925093632959,20.0374531835206,16.10486891385768,15.917602996254681,17.2,17.6,2.7063,2.6891,1.9,1.87,31700.0,30830.0,17450.0,17090.0,102.9,102.4,0.8000000000000019,-1.1307023715611646,0.2790629360358376,1
FR,2013,France,38.7,520.0,134.0,184.0,113.0,89.0,17.6,2.8162,2.0,32280,17670,103.9,25.76923076923077,35.38461538461539,21.73076923076923,17.115384615384617,37.7,36.8,527.0,534.0,26.944971537001898,27.90262172284644,35.294117647058826,35.2059925093633,21.062618595825427,20.59925093632959,16.50853889943074,16.10486891385768,17.1,17.2,2.776,2.7063,1.94,1.9,31950.0,31700.0,17540.0,17450.0,103.4,102.9,0.9000000000000009,-1.0856621530778827,0.18438490348602699,1
FR,2014,France,39.7,517.0,128.0,183.0,115.0,91.0,18.1,2.8585,2.01,32620,17780,104.6,24.758220502901352,35.39651837524178,22.243713733075435,17.60154738878143,38.7,37.7,520.0,527.0,25.76923076923077,26.944971537001898,35.38461538461539,35.294117647058826,21.73076923076923,21.062618595825427,17.115384615384617,16.50853889943074,17.6,17.1,2.8162,2.776,2.0,1.94,32280.0,31950.0,17670.0,17540.0,103.9,103.4,0.9666666666666686,-1.0481337399816961,0.06350862195949485,1
FR,2015,France,40.7,516.0,122.0,183.0,117.0,93.0,19.1,3.0473,2.14,33200,18040,105.1,23.643410852713178,35.46511627906977,22.674418604651162,18.023255813953487,39.7,38.7,517.0,520.0,24.758220502901352,25.76923076923077,35.39651837524178,35.38461538461539,22.243713733075435,21.73076923076923,17.60154738878143,17.115384615384617,18.1,17.6,2.8585,2.8162,2.01,2.0,32620.0,32280.0,17780.0,17670.0,104.6,103.9,1.0,-1.10052022809624,0.05699954400364741,1
FR,2016,France,39.7,553.0,158.0,175.0,120.0,98.0,19.7,3.1375,2.23,33530,18320,105.3,28.571428571428573,31.645569620253166,21.699819168173597,17.72151898734177,40.7,39.7,516.0,517.0,23.643410852713178,24.758220502901352,35.46511627906977,35.39651837524178,22.674418604651162,22.243713733075435,18.023255813953487,17.60154738878143,19.1,18.1,3.0473,2.8585,2.14,2.01,33200.0,32620.0,18040.0,17780.0,105.1,104.6,0.3333333333333333,0.9340659340659343,-1.2463485881207401,1
FR,2017,France,40.2,558.0,160.0,174.0,122.0,100.0,19.1,2.9444,2.3,34290,18650,105.6,28.67383512544803,31.182795698924732,21.863799283154123,17.921146953405017,39.7,40.7,553.0,516.0,28.571428571428573,23.643410852713178,31.645569620253166,35.46511627906977,21.699819168173597,22.674418604651162,17.72151898734177,18.023255813953487,19.7,19.1,3.1375,3.0473,2.23,2.14,33530.0,33200.0,18320.0,18040.0,105.3,105.1,0.16666666666666666,1.3052048741822257,-1.404574225439017,1
FR,2018,France,40.7,557.0,145.0,173.0,119.0,106.0,19.8,3.0283,2.37,35080,19120,105.9,26.032315978456015,31.059245960502693,21.364452423698385,19.03052064631957,40.2,39.7,558.0,553.0,28.67383512544803,28.571428571428573,31.182795698924732,31.645569620253166,21.863799283154123,21.699819168173597,17.921146953405017,17.72151898734177,19.1,19.7,2.9444,3.1375,2.3,2.23,34290.0,33530.0,18650.0,18320.0,105.6,105.3,0.0,0.796301708580946,-1.4686234395223583,1
FR,2019,France,41.0,555.0,144.0,171.0,121.0,104.0,16.2,2.7548,2.31,36090,19530,106.1,25.945945945945947,30.81081081081081,21.8018018018018,18.73873873873874,40.7,40.2,557.0,558.0,26.032315978456015,28.67383512544803,31.059245960502693,31.182795698924732,21.364452423698385,21.863799283154123,19.03052064631957,17.921146953405017,19.8,19.1,3.0283,2.9444,2.37,2.3,35080.0,34290.0,19120.0,18650.0,105.9,105.6,0.4333333333333324,-0.8751608751608752,-0.27825293648078525,1
FR,2020,France,39.3,534.0,129.0,175.0,116.0,91.0,15.4,2.8304,2.13,34280,18370,106.3,24.15730337078652,32.77153558052434,21.722846441947567,17.04119850187266,41.0,40.7,555.0,557.0,25.945945945945947,26.032315978456015,30.81081081081081,31.059245960502693,21.8018018018018,21.364452423698385,18.73873873873874,19.03052064631957,16.2,19.8,2.7548,3.0283,2.31,2.37,36090.0,35080.0,19530.0,19120.0,106.1,105.9,-0.3000000000000019,-1.5055105848871702,0.5295799605332038,1
FR,2021,France,40.9,564.0,133.0,173.0,126.0,103.0,15.4,2.7854,2.16,36920,19500,106.6,23.581560283687942,30.673758865248228,22.340425531914892,18.26241134751773,39.3,41.0,534.0,555.0,24.15730337078652,25.945945945945947,32.77153558052434,30.81081081081081,21.722846441947567,21.8018018018018,17.04119850187266,18.73873873873874,15.4,16.2,2.8304,2.7548,2.13,2.31,34280.0,36090.0,18370.0,19530.0,106.3,106.1,0.06666666666666525,-0.8169185649226911,-0.12849569841815503,1
FR,2022,France,40.1,534.0,116.0,177.0,117.0,94.0,16.7,2.9711,2.03,38920,21050,107.6,21.722846441947567,33.146067415730336,21.910112359550563,17.60299625468165,40.9,39.3,564.0,534.0,23.581560283687942,24.15730337078652,30.673758865248228,32.77153558052434,22.340425531914892,21.722846441947567,18.26241134751773,17.04119850187266,15.4,15.4,2.7854,2.8304,2.16,2.13,36920.0,34280.0,19500.0,18370.0,106.6,106.3,-0.29999999999999954,-1.4076998346661267,0.7784188683065084,1
